a(radian),a(degree),Eruling, Ebend
0.593,33.9764, 7.97699, 12.6232, 1
0.594,34.0337, 7.97257, 12.5634, 1
0.595,34.091, 7.96813, 12.5047, 1
0.596,34.1483, 7.96369, 12.4471, 1
0.597,34.2056, 7.95925, 12.3906, 1
0.598,34.2629, 7.95479, 12.3351, 1
0.599,34.3202, 7.95033, 12.2807, 1
0.6,34.3775, 7.94587, 12.2273, 1
0.601,34.4348, 7.94139, 12.175, 1
0.602,34.4921, 7.93691, 12.1236, 1
0.603,34.5494, 7.93243, 12.0732, 1
0.604,34.6067, 7.92793, 12.0238, 1
0.605,34.6639, 7.92343, 11.9754, 1
0.606,34.7212, 7.91893, 11.9279, 1
0.607,34.7785, 7.91441, 11.8813, 1
0.608,34.8358, 7.90989, 11.8356, 1
0.609,34.8931, 7.90537, 11.7908, 1
0.61,34.9504, 7.90083, 11.7469, 1
0.611,35.0077, 7.89629, 11.7039, 1
0.612,35.065, 7.89174, 11.6617, 1
0.613,35.1223, 7.88719, 11.6204, 1
0.614,35.1796, 7.88263, 11.5799, 1
0.615,35.2369, 7.87806, 11.5402, 1
0.616,35.2942, 7.87349, 11.5013, 1
0.617,35.3515, 7.86891, 11.4633, 1
0.618,35.4088, 7.86432, 11.426, 1
0.619,35.4661, 7.85973, 11.3895, 1
0.62,35.5234, 7.85512, 11.3538, 1
0.621,35.5807, 7.85052, 11.3189, 1
0.622,35.638, 7.8459, 11.2846, 1
0.623,35.6953, 7.84128, 11.2512, 1
0.624,35.7526, 7.83665, 11.2184, 1
0.625,35.8099, 7.83202, 11.1864, 1
0.626,35.8672, 7.82738, 352.764, 1
0.627,35.9245, 7.82273, 337.697, 1
0.628,35.9817, 7.81807, 323.605, 1
0.629,36.039, 7.81341, 310.405, 1
0.63,36.0963, 7.80874, 298.023, 1
0.631,36.1536, 7.80407, 286.393, 1
0.632,36.2109, 7.79939, 275.454, 1
0.633,36.2682, 7.7947, 265.153, 1
0.634,36.3255, 7.79, 255.44, 1
0.635,36.3828, 7.7853, 246.271, 1
0.636,36.4401, 7.78059, 237.606, 1
0.637,36.4974, 7.77588, 229.409, 1
0.638,36.5547, 7.77115, 221.645, 1
0.639,36.612, 7.76642, 214.286, 1
0.64,36.6693, 7.76169, 207.303, 1
0.641,36.7266, 7.75694, 200.671, 1
0.642,36.7839, 7.75219, 194.365, 1
0.643,36.8412, 7.74744, 188.366, 1
0.644,36.8985, 7.74267, 182.654, 1
0.645,36.9558, 7.7379, 177.21, 1
0.646,37.0131, 7.73313, 172.017, 1
0.647,37.0704, 7.72834, 167.06, 1
0.648,37.1277, 7.72355, 162.326, 1
0.649,37.185, 7.71876, 157.8, 1
0.65,37.2423, 7.71395, 153.471, 1
0.651,37.2996, 7.70914, 149.327, 1
0.652,37.3568, 7.70432, 145.358, 1
0.653,37.4141, 7.6995, 141.554, 1
0.654,37.4714, 7.69467, 137.905, 1
0.655,37.5287, 7.68983, 134.404, 1
0.656,37.586, 7.68498, 131.042, 1
0.657,37.6433, 7.68013, 127.813, 1
0.658,37.7006, 7.67527, 124.708, 1
0.659,37.7579, 7.6704, 121.723, 1
0.66,37.8152, 7.66553, 118.849, 1
0.661,37.8725, 7.66065, 116.083, 1
0.662,37.9298, 7.65577, 113.419, 1
0.663,37.9871, 7.65087, 110.851, 1
0.664,38.0444, 7.64597, 108.375, 1
0.665,38.1017, 7.64106, 105.987, 1
0.666,38.159, 7.63615, 103.683, 1
0.667,38.2163, 7.63123, 101.458, 1
0.668,38.2736, 7.6263, 99.3086, 1
0.669,38.3309, 7.62137, 97.2319, 1
0.67,38.3882, 7.61642, 95.2245, 1
0.671,38.4455, 7.61148, 93.2831, 1
0.672,38.5028, 7.60652, 91.405, 1
0.673,38.5601, 7.60156, 89.5873, 1
0.674,38.6174, 7.59659, 87.8275, 1
0.675,38.6747, 7.59161, 86.1231, 1
0.676,38.7319, 7.58663, 84.4717, 1
0.677,38.7892, 7.58164, 82.8712, 1
0.678,38.8465, 7.57664, 81.3194, 1
0.679,38.9038, 7.57164, 79.8144, 1
0.68,38.9611, 7.56662, 78.3542, 1
0.681,39.0184, 7.56161, 76.9372, 1
0.682,39.0757, 7.55658, 75.5615, 1
0.683,39.133, 7.55155, 74.2256, 1
0.684,39.1903, 7.54651, 72.9278, 1
0.685,39.2476, 7.54146, 71.6669, 1
0.686,39.3049, 7.53641, 70.4413, 1
0.687,39.3622, 7.53135, 69.2497, 1
0.688,39.4195, 7.52628, 68.0908, 1
0.689,39.4768, 7.52121, 66.9635, 1
0.69,39.5341, 7.51612, 65.8667, 1
0.691,39.5914, 7.51104, 64.7991, 1
0.692,39.6487, 7.50594, 63.7597, 1
0.693,39.706, 7.50084, 62.7476, 1
0.694,39.7633, 7.49573, 61.7617, 1
0.695,39.8206, 7.49061, 60.8012, 1
0.696,39.8779, 7.48549, 59.8652, 1
0.697,39.9352, 7.48036, 58.9529, 1
0.698,39.9925, 7.47522, 58.0634, 1
0.699,40.0497, 7.47007, 57.1959, 1
0.7,40.107, 7.46492, 56.3498, 1
0.701,40.1643, 7.45976, 55.5243, 1
0.702,40.2216, 7.45459, 54.7188, 1
0.703,40.2789, 7.44942, 53.9326, 1
0.704,40.3362, 7.44424, 53.165, 1
0.705,40.3935, 7.43905, 52.4155, 1
0.706,40.4508, 7.43385, 51.6836, 1
0.707,40.5081, 7.42865, 50.9686, 1
0.708,40.5654, 7.42344, 50.27, 1
0.709,40.6227, 7.41822, 49.5873, 1
0.71,40.68, 7.413, 48.9201, 1
0.711,40.7373, 7.40777, 48.2678, 1
0.712,40.7946, 7.40253, 47.63, 1
0.713,40.8519, 7.39728, 47.0063, 1
0.714,40.9092, 7.39203, 46.3963, 1
0.715,40.9665, 7.38677, 45.7995, 1
0.716,41.0238, 7.3815, 45.2155, 1
0.717,41.0811, 7.37623, 44.6441, 1
0.718,41.1384, 7.37094, 44.0848, 1
0.719,41.1957, 7.36566, 43.5372, 1
0.72,41.253, 7.36036, 43.0011, 1
0.721,41.3103, 7.35505, 42.4761, 1
0.722,41.3676, 7.34974, 41.962, 1
0.723,41.4248, 7.34442, 41.4583, 1
0.724,41.4821, 7.3391, 40.9648, 1
0.725,41.5394, 7.33376, 40.4813, 1
0.726,41.5967, 7.32842, 40.0075, 1
0.727,41.654, 7.32307, 39.5431, 1
0.728,41.7113, 7.31772, 39.0878, 1
0.729,41.7686, 7.31235, 38.6414, 1
0.73,41.8259, 7.30698, 38.2037, 1
0.731,41.8832, 7.30161, 37.7745, 1
0.732,41.9405, 7.29622, 37.3534, 1
0.733,41.9978, 7.29083, 36.9404, 1
0.734,42.0551, 7.28543, 36.5352, 1
0.735,42.1124, 7.28002, 36.1376, 1
0.736,42.1697, 7.2746, 35.7475, 1
0.737,42.227, 7.26918, 35.3645, 1
0.738,42.2843, 7.26375, 34.9886, 1
0.739,42.3416, 7.25831, 34.6196, 1
0.74,42.3989, 7.25287, 34.2572, 1
0.741,42.4562, 7.24741, 33.9014, 1
0.742,42.5135, 7.24195, 33.552, 1
0.743,42.5708, 7.23648, 33.2088, 1
0.744,42.6281, 7.23101, 32.8717, 1
0.745,42.6854, 7.22552, 32.5405, 1
0.746,42.7427, 7.22003, 32.215, 1
0.747,42.7999, 7.21454, 31.8953, 1
0.748,42.8572, 7.20903, 31.581, 1
0.749,42.9145, 7.19079, 11.5592, 1
0.75,42.9718, 7.16167, 11.5969, 1
0.751,43.0291, 7.1327, 11.6353, 1
0.752,43.0864, 7.10389, 11.6745, 1
0.753,43.1437, 7.07523, 11.7144, 1
0.754,43.201, 7.04672, 11.7549, 1
0.755,43.2583, 7.01835, 11.7962, 1
0.756,43.3156, 6.99014, 11.8383, 1
0.757,43.3729, 6.96207, 11.8811, 1
0.758,43.4302, 6.93414, 11.9247, 1
0.759,43.4875, 6.90636, 11.969, 1
0.76,43.5448, 6.87872, 12.0141, 1
0.761,43.6021, 6.85123, 12.0599, 1
0.762,43.6594, 6.82387, 12.1066, 1
0.763,43.7167, 6.79665, 12.1541, 1
0.764,43.774, 6.76957, 12.2024, 1
0.765,43.8313, 6.74262, 12.2515, 1
0.766,43.8886, 6.71581, 12.3014, 1
0.767,43.9459, 6.68914, 12.3522, 1
0.768,44.0032, 6.66259, 12.4039, 1
0.769,44.0605, 6.63618, 12.4564, 1
0.77,44.1178, 6.6099, 12.5097, 1
0.771,44.175, 6.58375, 12.564, 1
0.772,44.2323, 6.55772, 12.6192, 1
0.773,44.2896, 6.53183, 12.6753, 1
0.774,44.3469, 6.50606, 12.7323, 1
0.775,44.4042, 6.48041, 12.7902, 1
0.776,44.4615, 6.45489, 12.8491, 1
0.777,44.5188, 6.42949, 12.909, 1
0.778,44.5761, 6.40422, 12.9698, 1
0.779,44.6334, 6.37906, 13.0317, 1
0.78,44.6907, 6.35403, 13.0945, 1
0.781,44.748, 6.32911, 13.1584, 1
0.782,44.8053, 6.30431, 13.2233, 1
0.783,44.8626, 6.27963, 13.2893, 1
0.784,44.9199, 6.25507, 13.3563, 1
0.785,44.9772, 6.23062, 13.4244, 1
0.786,45.0345, 6.20628, 13.4936, 1
0.787,45.0918, 6.18206, 13.5639, 1
0.788,45.1491, 6.15795, 13.6354, 1
0.789,45.2064, 6.13395, 13.708, 1
0.79,45.2637, 6.11007, 13.7817, 1
0.791,45.321, 6.08629, 13.8567, 1
0.792,45.3783, 6.06262, 13.9329, 1
0.793,45.4356, 6.03906, 14.0103, 1
0.794,45.4928, 6.0156, 14.0889, 1
0.795,45.5501, 5.99225, 14.1688, 1
0.796,45.6074, 5.96901, 14.25, 1
0.797,45.6647, 5.94587, 14.3325, 1
0.798,45.722, 5.92284, 14.4163, 1
0.799,45.7793, 5.89991, 14.5015, 1
0.8,45.8366, 5.87708, 14.588, 1
0.801,45.8939, 5.85435, 14.676, 1
0.802,45.9512, 5.83172, 14.7653, 1
0.803,46.0085, 5.80919, 14.8561, 1
0.804,46.0658, 5.78676, 14.9484, 1
0.805,46.1231, 5.76443, 15.0422, 1
0.806,46.1804, 5.74219, 15.1374, 1
0.807,46.2377, 5.72005, 15.2343, 1
0.808,46.295, 5.69801, 15.3327, 1
0.809,46.3523, 5.67607, 15.4327, 1
0.81,46.4096, 5.65421, 15.5343, 1
0.811,46.4669, 5.63245, 15.6377, 1
0.812,46.5242, 5.61079, 15.7426, 1
0.813,46.5815, 5.58921, 15.8494, 1
0.814,46.6388, 5.56773, 15.9578, 1
0.815,46.6961, 5.54634, 16.0681, 1
0.816,46.7534, 5.52504, 16.1802, 1
0.817,46.8107, 5.50382, 16.2941, 1
0.818,46.8679, 5.4827, 16.4099, 1
0.819,46.9252, 5.46167, 16.5276, 1
0.82,46.9825, 5.44072, 16.6473, 1
0.821,47.0398, 5.41986, 16.769, 1
0.822,47.0971, 5.39908, 16.8928, 1
0.823,47.1544, 5.37839, 17.0186, 1
0.824,47.2117, 5.35779, 17.1465, 1
0.825,47.269, 5.33727, 17.2766, 1
0.826,47.3263, 5.31683, 17.4089, 1
0.827,47.3836, 5.29648, 17.5434, 1
0.828,47.4409, 5.2762, 17.6802, 1
0.829,47.4982, 5.25601, 17.8194, 1
0.83,47.5555, 5.2359, 17.9609, 1
0.831,47.6128, 5.21588, 18.1049, 1
0.832,47.6701, 5.19593, 18.2513, 1
0.833,47.7274, 5.17606, 18.4003, 1
0.834,47.7847, 5.15627, 18.5519, 1
0.835,47.842, 5.13656, 18.7061, 1
0.836,47.8993, 5.11692, 18.8631, 1
0.837,47.9566, 5.09737, 19.0227, 1
0.838,48.0139, 5.07788, 19.1852, 1
0.839,48.0712, 5.05848, 19.3506, 1
0.84,48.1285, 5.03915, 19.5189, 1
0.841,48.1858, 5.0199, 19.6902, 1
0.842,48.243, 5.00072, 19.8646, 1
0.843,48.3003, 4.98161, 20.0421, 1
0.844,48.3576, 4.96258, 20.2228, 1
0.845,48.4149, 4.94362, 20.4067, 1
0.846,48.4722, 4.92473, 20.5941, 1
0.847,48.5295, 4.90591, 20.7848, 1
0.848,48.5868, 4.88717, 20.9791, 1
0.849,48.6441, 4.86849, 21.1769, 1
0.85,48.7014, 4.84989, 21.3784, 1
0.851,48.7587, 4.83136, 21.5837, 1
0.852,48.816, 4.81289, 21.7928, 1
0.853,48.8733, 4.7945, 22.0058, 1
0.854,48.9306, 4.77617, 22.2228, 1
0.855,48.9879, 4.75791, 22.444, 1
0.856,49.0452, 4.73972, 22.6694, 1
0.857,49.1025, 4.72159, 22.8991, 1
0.858,49.1598, 4.70353, 23.1332, 1
0.859,49.2171, 4.68554, 23.3718, 1
0.86,49.2744, 4.66761, 23.6151, 1
0.861,49.3317, 4.64975, 23.8632, 1
0.862,49.389, 4.63195, 24.1161, 1
0.863,49.4463, 4.61422, 24.374, 1
0.864,49.5036, 4.59655, 24.637, 1
0.865,49.5608, 4.57894, 24.9053, 1
0.866,49.6181, 4.5614, 25.179, 1
0.867,49.6754, 4.54392, 25.4583, 1
0.868,49.7327, 4.5265, 25.7432, 1
0.869,49.79, 4.50914, 26.0339, 1
0.87,49.8473, 4.49185, 26.3306, 1
0.871,49.9046, 4.47461, 26.6334, 1
0.872,49.9619, 4.45744, 26.9425, 1
0.873,50.0192, 4.44032, 27.2581, 1
0.874,50.0765, 4.42327, 27.5803, 1
0.875,50.1338, 4.40627, 27.9094, 1
0.876,50.1911, 4.38933, 28.2454, 1
0.877,50.2484, 4.37245, 28.5887, 1
0.878,50.3057, 4.35563, 28.9394, 1
0.879,50.363, 4.33887, 29.2977, 1
0.88,50.4203, 4.32216, 29.6638, 1
0.881,50.4776, 4.30552, 30.0379, 1
0.882,50.5349, 4.28892, 30.4204, 1
0.883,50.5922, 4.27239, 30.8113, 1
0.884,50.6495, 4.25591, 31.2111, 1
0.885,50.7068, 4.23948, 31.6198, 1
0.886,50.7641, 4.22311, 32.0379, 1
0.887,50.8214, 4.2068, 32.4655, 1
0.888,50.8787, 4.19054, 32.903, 1
0.889,50.9359, 4.17433, 33.3506, 1
0.89,50.9932, 4.15818, 33.8087, 1
0.891,51.0505, 4.14208, 34.2776, 1
0.892,51.1078, 4.12603, 34.7576, 1
0.893,51.1651, 4.11004, 35.2491, 1
0.894,51.2224, 4.0941, 35.7524, 1
0.895,51.2797, 4.07821, 36.2679, 1
0.896,51.337, 4.06237, 36.7959, 1
0.897,51.3943, 4.04658, 37.337, 1
0.898,51.4516, 4.03084, 37.8916, 1
0.899,51.5089, 4.01516, 38.4599, 1
0.9,51.5662, 3.99953, 39.0426, 1
0.901,51.6235, 3.98394, 39.6401, 1
0.902,51.6808, 3.96841, 40.2529, 1
0.903,51.7381, 3.95292, 40.8815, 1
0.904,51.7954, 3.93748, 41.5264, 1
0.905,51.8527, 3.9221, 42.1883, 1
0.906,51.91, 3.90676, 42.8676, 1
0.907,51.9673, 3.89147, 43.5651, 1
0.908,52.0246, 3.87622, 44.2813, 1
0.909,52.0819, 3.86103, 45.017, 1
0.91,52.1392, 3.84588, 45.7728, 1
0.911,52.1965, 3.83078, 46.5494, 1
0.912,52.2538, 3.81572, 47.3477, 1
0.913,52.311, 3.80072, 48.1683, 1
0.914,52.3683, 3.78575, 49.0123, 1
0.915,52.4256, 3.77084, 49.8804, 1
0.916,52.4829, 3.75597, 50.7735, 1
0.917,52.5402, 3.74114, 51.6927, 1
0.918,52.5975, 3.72636, 52.6389, 1
0.919,52.6548, 3.71163, 53.6131, 1
0.92,52.7121, 3.69694, 54.6166, 1
0.921,52.7694, 3.68229, 55.6505, 1
0.922,52.8267, 3.66769, 56.7159, 1
0.923,52.884, 3.65313, 57.8143, 1
0.924,52.9413, 3.63861, 58.9469, 1
0.925,52.9986, 3.62414, 60.1151, 1
0.926,53.0559, 3.60971, 61.3205, 1
0.927,53.1132, 3.59533, 62.5647, 1
0.928,53.1705, 3.58098, 63.8493, 1
0.929,53.2278, 3.56668, 65.1761, 1
0.93,53.2851, 3.55242, 66.5469, 1
0.931,53.3424, 3.5382, 67.9636, 1
0.932,53.3997, 3.52402, 69.4285, 1
0.933,53.457, 3.50989, 70.9435, 1
0.934,53.5143, 3.49579, 72.5111, 1
0.935,53.5716, 3.48174, 74.1337, 1
0.936,53.6288, 3.46773, 75.8138, 1
0.937,53.6861, 3.45375, 77.5543, 1
0.938,53.7434, 3.43982, 79.3579, 1
0.939,53.8007, 3.42593, 81.2279, 1
0.94,53.858, 3.41207, 83.1674, 1
0.941,53.9153, 3.39826, 85.1799, 1
0.942,53.9726, 3.38448, 87.2691, 1
0.943,54.0299, 3.37074, 89.4391, 1
0.944,54.0872, 3.35705, 91.6938, 1
0.945,54.1445, 3.34339, 94.0379, 1
0.946,54.2018, 3.32976, 96.476, 1
0.947,54.2591, 3.31618, 99.0133, 1
0.948,54.3164, 3.30263, 101.655, 1
0.949,54.3737, 3.28913, 104.407, 1
0.95,54.431, 3.27565, 107.276, 1
0.951,54.4883, 3.26222, 110.268, 1
0.952,54.5456, 3.24882, 113.39, 1
0.953,54.6029, 3.23546, 116.651, 1
0.954,54.6602, 3.22214, 120.057, 1
0.955,54.7175, 3.20885, 123.619, 1
0.956,54.7748, 3.1956, 127.345, 1
0.957,54.8321, 3.18238, 131.246, 1
0.958,54.8894, 3.1692, 135.333, 1
0.959,54.9467, 3.15606, 139.618, 1
0.96,55.0039, 3.14295, 144.113, 1
0.961,55.0612, 3.12987, 148.834, 1
0.962,55.1185, 3.11684, 153.795, 1
0.963,55.1758, 3.10383, 159.012, 1
0.964,55.2331, 3.09086, 164.503, 1
0.965,55.2904, 3.07792, 170.289, 1
0.966,55.3477, 3.06502, 176.39, 1
0.967,55.405, 3.05215, 182.83, 1
0.968,55.4623, 3.03932, 189.634, 1
0.969,55.5196, 3.02652, 196.829, 1
0.97,55.5769, 3.01375, 204.448, 1
0.971,55.6342, 3.00102, 212.523, 1
0.972,55.6915, 2.98832, 221.091, 1
0.973,55.7488, 2.97565, 230.193, 1
0.974,55.8061, 2.96301, 239.876, 1
0.975,55.8634, 2.95041, 250.187, 1
0.976,55.9207, 2.93784, 261.185, 1
0.977,55.978, 2.9253, 272.93, 1
0.978,56.0353, 2.9128, 285.491, 1
0.979,56.0926, 2.90032, 298.947, 1
0.98,56.1499, 2.88788, 313.383, 1
0.981,56.2072, 2.87547, 328.897, 1
0.982,56.2645, 2.86309, 345.6, 1
0.983,56.3218, 2.85074, 363.615, 1
0.984,56.379, 2.83842, 383.083, 1
0.985,56.4363, 2.82613, 404.165, 1
0.986,56.4936, 2.81387, 427.043, 1
0.987,56.5509, 2.80165, 451.928, 1
0.988,56.6082, 2.78945, 479.061, 1
0.989,56.6655, 2.77728, 508.72, 1
0.99,56.7228, 2.76515, 541.229, 1
0.991,56.7801, 2.75304, 576.964, 1
0.992,56.8374, 2.74097, 616.367, 1
0.993,56.8947, 2.72892, 659.955, 1
0.994,56.952, 2.7169, 708.342, 1
0.995,57.0093, 2.70491, 762.26, 1
0.996,57.0666, 2.69295, 822.583, 1
0.997,57.1239, 2.68102, 890.365, 1
0.998,57.1812, 2.66912, 966.889, 1
0.999,57.2385, 2.65725, 1053.72, 1
1,57.2958, 2.6454, 1152.8, 1
1.001,57.3531, 2.63359, 1266.54, 1
1.002,57.4104, 2.6218, 1397.98, 1
1.003,57.4677, 2.61004, 1550.98, 1
1.004,57.525, 2.59831, 1730.54, 1
1.005,57.5823, 2.5866, 1943.15, 1
1.006,57.6396, 2.57493, 2197.47, 1
1.007,57.6968, 2.56328, 2505.15, 1
1.008,57.7541, 2.55165, 2882.21, 1
1.009,57.8114, 2.54006, 3351.19, 1
1.01,57.8687, 2.52849, 3944.55, 1
1.011,57.926, 2.51695, 4710.49, 1
1.012,57.9833, 2.50544, 5723, 1
1.013,58.0406, 2.49395, 7100.41, 1
1.014,58.0979, 2.48249, 9041.61, 1
1.015,58.1552, 2.47105, 11902, 1
1.016,58.2125, 2.45965, 16368.4, 1
1.017,58.2698, 2.44826, 23913.1, 1
1.018,58.3271, 2.43691, 38182.2, 1
1.019,58.3844, 2.42558, 70392, 1
1.02,58.4417, 2.41427, 170596, 1
1.021,58.499, 2.403, 867436, 1
1.022,58.5563, 2.39174, 1.34051e+07, 1
1.023,58.6136, 2.38051, 381357, 1
1.024,58.6709, 2.36931, 113760, 1
1.025,58.7282, 2.35813, 53839.1, 1
1.026,58.7855, 2.34698, 31282.6, 1
1.027,58.8428, 2.33585, 20423.7, 1
1.028,58.9001, 2.32475, 14377, 1
1.029,58.9574, 2.31367, 10667.9, 1
1.03,59.0147, 2.30262, 8230.06, 1
1.031,59.0719, 2.29159, 6542.42, 1
1.032,59.1292, 2.28058, 5325.94, 1
1.033,59.1865, 2.2696, 4420.22, 1
1.034,59.2438, 2.25865, 3727.75, 1
1.035,59.3011, 2.24771, 3186.45, 1
1.036,59.3584, 2.2368, 2755.32, 1
1.037,59.4157, 2.22592, 2406.34, 1
1.038,59.473, 2.21506, 2119.9, 1
1.039,59.5303, 2.20422, 1881.89, 1
1.04,59.5876, 2.1934, 1681.98, 1
1.041,59.6449, 2.18261, 1512.43, 1
1.042,59.7022, 2.17184, 1367.4, 1
1.043,59.7595, 2.1611, 1242.38, 1
1.044,59.8168, 2.15037, 1133.84, 1
1.045,59.8741, 2.13967, 1039, 1
1.046,59.9314, 2.129, 955.661, 1
1.047,59.9887, 2.11834, 882.025, 1
1.048,60.046, 2.10771, 816.643, 1
1.049,60.1033, 2.0971, 758.325, 1
1.05,60.1606, 2.08651, 706.087, 1
1.051,60.2179, 2.07595, 659.114, 1
1.052,60.2752, 2.06541, 616.718, 1
1.053,60.3325, 2.05488, 578.325, 1
1.054,60.3898, 2.04439, 543.444, 1
1.055,60.447, 2.03391, 511.661, 1
1.056,60.5043, 2.02345, 482.617, 1
1.057,60.5616, 2.01302, 456.008, 1
1.058,60.6189, 2.00261, 431.568, 1
1.059,60.6762, 0, 409.066, 409.066
1.06,60.7335, 0, 388.304, 388.304
1.061,60.7908, 0, 369.107, 369.107
1.062,60.8481, 0, 351.32, 351.32
1.063,60.9054, 0, 334.808, 334.808
1.064,60.9627, 0, 319.453, 319.453
1.065,61.02, 0, 305.149, 305.149
1.066,61.0773, 0, 291.802, 291.802
1.067,61.1346, 0, 279.328, 279.328
1.068,61.1919, 0, 267.652, 267.652
1.069,61.2492, 0, 256.709, 256.709
1.07,61.3065, 0, 246.437, 246.437
1.071,61.3638, 0, 236.783, 236.783
1.072,61.4211, 0, 227.698, 227.698
1.073,61.4784, 0, 219.139, 219.139
1.074,61.5357, 0, 211.065, 211.065
1.075,61.593, 0, 203.44, 203.44
1.076,61.6503, 0, 196.232, 196.232
1.077,61.7076, 0, 189.411, 189.411
1.078,61.7649, 0, 182.949, 182.949
1.079,61.8221, 0, 176.822, 176.822
1.08,61.8794, 0, 171.007, 171.007
1.081,61.9367, 0, 165.483, 165.483
1.082,61.994, 0, 160.231, 160.231
1.083,62.0513, 0, 155.233, 155.233
1.084,62.1086, 0, 150.473, 150.473
1.085,62.1659, 0, 145.937, 145.937
1.086,62.2232, 0, 141.61, 141.61
1.087,62.2805, 0, 137.479, 137.479
1.088,62.3378, 0, 133.534, 133.534
1.089,62.3951, 0, 129.763, 129.763
1.09,62.4524, 0, 126.156, 126.156
1.091,62.5097, 0, 122.703, 122.703
1.092,62.567, 0, 119.396, 119.396
1.093,62.6243, 0, 116.227, 116.227
1.094,62.6816, 0, 113.189, 113.189
1.095,62.7389, 0, 110.273, 110.273
1.096,62.7962, 0, 107.474, 107.474
1.097,62.8535, 0, 104.785, 104.785
1.098,62.9108, 0, 102.201, 102.201
1.099,62.9681, 0, 99.7168, 99.7168
1.1,63.0254, 0, 97.3264, 97.3264
1.101,63.0827, 0, 95.0257, 95.0257
1.102,63.1399, 0, 92.8101, 92.8101
1.103,63.1972, 0, 90.6755, 90.6755
1.104,63.2545, 0, 88.618, 88.618
1.105,63.3118, 0, 86.6339, 86.6339
1.106,63.3691, 0, 84.7197, 84.7197
1.107,63.4264, 0, 82.8723, 82.8723
1.108,63.4837, 0, 81.0885, 81.0885
1.109,63.541, 0, 79.3655, 79.3655
1.11,63.5983, 0, 77.7005, 77.7005
1.111,63.6556, 0, 76.091, 76.091
1.112,63.7129, 0, 74.5344, 74.5344
1.113,63.7702, 0, 73.0286, 73.0286
1.114,63.8275, 0, 71.5712, 71.5712
1.115,63.8848, 0, 70.1604, 70.1604
1.116,63.9421, 0, 68.794, 68.794
1.117,63.9994, 0, 67.4703, 67.4703
1.118,64.0567, 0, 66.1876, 66.1876
1.119,64.114, 0, 64.944, 64.944
1.12,64.1713, 0, 63.7381, 63.7381
1.121,64.2286, 0, 62.5683, 62.5683
1.122,64.2859, 0, 61.4333, 61.4333
1.123,64.3432, 0, 60.3316, 60.3316
1.124,64.4005, 0, 59.262, 59.262
1.125,64.4578, 0, 58.2232, 58.2232
1.126,64.515, 0, 57.2141, 57.2141
1.127,64.5723, 0, 56.2335, 56.2335
1.128,64.6296, 0, 55.2804, 55.2804
1.129,64.6869, 0, 54.3537, 54.3537
1.13,64.7442, 0, 53.4526, 53.4526
1.131,64.8015, 0, 52.576, 52.576
1.132,64.8588, 0, 51.7231, 51.7231
1.133,64.9161, 0, 50.8931, 50.8931
1.134,64.9734, 0, 50.0851, 50.0851
1.135,65.0307, 0, 49.2983, 49.2983
1.136,65.088, 0, 48.5321, 48.5321
1.137,65.1453, 0, 47.7857, 47.7857
1.138,65.2026, 0, 47.0585, 47.0585
1.139,65.2599, 0, 46.3497, 46.3497
1.14,65.3172, 0, 45.6589, 45.6589
1.141,65.3745, 0, 44.9853, 44.9853
1.142,65.4318, 0, 44.3285, 44.3285
1.143,65.4891, 0, 43.6878, 43.6878
1.144,65.5464, 0, 43.0628, 43.0628
1.145,65.6037, 0, 42.4529, 42.4529
1.146,65.661, 0, 41.8577, 41.8577
1.147,65.7183, 0, 41.2766, 41.2766
1.148,65.7756, 0, 40.7094, 40.7094
1.149,65.8329, 0, 40.1554, 40.1554
1.15,65.8901, 0, 39.6144, 39.6144
1.151,65.9474, 0, 39.0859, 39.0859
1.152,66.0047, 0, 38.5696, 38.5696
1.153,66.062, 0, 38.065, 38.065
1.154,66.1193, 0, 37.5718, 37.5718
1.155,66.1766, 0, 37.0897, 37.0897
1.156,66.2339, 0, 36.6184, 36.6184
1.157,66.2912, 0, 36.1575, 36.1575
1.158,66.3485, 0, 35.7068, 35.7068
1.159,66.4058, 0, 35.2659, 35.2659
1.16,66.4631, 0, 34.8346, 34.8346
1.161,66.5204, 0, 34.4125, 34.4125
1.162,66.5777, 0, 33.9995, 33.9995
1.163,66.635, 0, 33.5953, 33.5953
1.164,66.6923, 0, 33.1996, 33.1996
1.165,66.7496, 0, 32.8122, 32.8122
1.166,66.8069, 0, 32.4329, 32.4329
1.167,66.8642, 0, 32.0615, 32.0615
1.168,66.9215, 0, 31.6976, 31.6976
1.169,66.9788, 0, 31.3413, 31.3413
1.17,67.0361, 0, 30.9921, 30.9921
1.171,67.0934, 0, 30.65, 30.65
1.172,67.1507, 0, 30.3148, 30.3148
1.173,67.2079, 0, 29.9863, 29.9863
1.174,67.2652, 0, 29.6642, 29.6642
1.175,67.3225, 0, 29.3485, 29.3485
1.176,67.3798, 0, 29.039, 29.039
1.177,67.4371, 0, 28.7355, 28.7355
1.178,67.4944, 0, 28.4379, 28.4379
1.179,67.5517, 0, 28.146, 28.146
1.18,67.609, 0, 27.8597, 27.8597
1.181,67.6663, 0, 27.5788, 27.5788
1.182,67.7236, 0, 27.3033, 27.3033
1.183,67.7809, 0, 27.0329, 27.0329
1.184,67.8382, 0, 26.7676, 26.7676
1.185,67.8955, 0, 26.5072, 26.5072
1.186,67.9528, 0, 26.2516, 26.2516
1.187,68.0101, 0, 26.0008, 26.0008
